id, user_id,loo_id,issue_type,comment,picture_url,state,source,gender,resolved_at,created_at,updated_at
5622,I9229,71,no soap,,,pending,hardware,male,,1455264845034,1454973020811
5623,D9257,93,broken,,,resolved,app,male,1460919849752,1460366724270,1455997811029
5624,A5331,62,no water,,,resolved,hardware,male,1455523863434,1453412979929,1455849247018
5625,R464,45,no soap,,,resolved,hardware,female,1455398453614,1455138806260,1452710112071
5626,H1587,65,broken,,,pending,hardware,male,,1460288010316,1456038598165
5627,U8768,39,no water,,,pending,hardware,female,,1457660535810,1454357053002
5628,J4545,43,dirty,,,resolved,app,male,1458450401423,1457534473058,1456760559663
5629,C7822,4,dirty,,,resolved,app,male,1459029850131,1454757490615,1459158932022
5630,Z1476,77,no soap,,,resolved,hardware,female,1455908723572,1452806240048,1460038919102
5631,D6294,90,no soap,,,pending,hardware,female,,1453362462082,1457077081950
5632,A7999,70,no soap,,,resolved,app,female,1460016406687,1458809921493,1460053490737
5633,K951,65,broken,,,pending,hardware,male,,1453092912904,1453183987376
5634,Y154,93,no soap,,,pending,app,female,,1455546824381,1456081127804
5635,E6275,35,no water,,,pending,app,male,,1460071989218,1452986528626
5636,H5514,86,broken,,,pending,app,female,,1455121739499,1456695702074
5637,U7035,61,no soap,,,pending,hardware,female,,1459262855591,1453955981419
5638,M3809,35,no soap,,,resolved,app,female,1458266041669,1457988930411,1455679435341
5639,P2208,59,dirty,,,pending,hardware,male,,1460071747258,1454534443342
5640,O6110,36,dirty,,,resolved,app,male,1459140023290,1458910707764,1453674994114
5641,S2612,43,dirty,,,resolved,app,male,1457735680629,1456113758359,1459609403075
5642,R6919,96,no soap,,,resolved,app,male,1458735225012,1455896800290,1453525776914
5643,T7884,1,dirty,,,pending,app,male,,1452763028882,1453852690027
5644,A952,49,broken,,,resolved,hardware,female,1458329148433,1457585602261,1455228637224
5645,H8611,99,no soap,,,pending,hardware,male,,1459242071879,1460087167397
5646,P2756,3,dirty,,,resolved,app,female,1458965965565,1458929135507,1457220202408
5647,I2525,12,no soap,,,pending,hardware,male,,1453083868715,1459096116484
5648,M1979,97,no water,,,pending,app,female,,1452625365635,1458893133935
5649,V5630,6,broken,,,resolved,hardware,male,1458319277575,1456100499455,1454530252731
5650,U4314,76,broken,,,pending,hardware,female,,1458270951382,1458381941064
5651,C9595,35,dirty,,,pending,hardware,male,,1458221501967,1453010019679
5652,Y4872,64,no water,,,pending,hardware,female,,1458640559294,1459678090045
5653,Q1272,1,no water,,,pending,hardware,female,,1458835518860,1456375789016
5654,N2703,5,no water,,,resolved,app,female,1458508377641,1453838620740,1457663596320
5655,K7337,64,dirty,,,pending,hardware,female,,1457596223323,1458865466967
5656,Z1176,17,broken,,,pending,hardware,male,,1455777910354,1456392661777
5657,S9809,99,broken,,,resolved,hardware,female,1458712624425,1458122698286,1458390043557
5658,I1993,15,broken,,,resolved,app,male,1458695933868,1457377448342,1453606443056
5659,R2981,90,no water,,,pending,app,female,,1454896695499,1460320405805
5660,W6572,85,dirty,,,resolved,hardware,male,1457748794066,1457223217418,1458980161731
5661,H6431,13,broken,,,resolved,hardware,female,1459765821482,1456213289921,1453386613132
5662,S1401,53,broken,,,resolved,hardware,female,1458139957455,1457607743549,1454892449129
5663,L9281,59,dirty,,,resolved,hardware,female,1457468657322,1456931717382,1454942260368
5664,K5175,17,no soap,,,pending,hardware,male,,1458933658038,1456782269505
5665,Y2956,69,dirty,,,pending,hardware,female,,1460225520939,1459550129125
5666,B2284,35,no water,,,pending,app,male,,1459587635460,1455504297732
5667,A9794,37,no water,,,pending,app,male,,1458620197163,1459808799466
5668,M5786,76,dirty,,,pending,hardware,male,,1453918465631,1453475130759
5669,Z209,71,no water,,,pending,app,female,,1453893215493,1458351632223
5670,A1086,21,broken,,,resolved,hardware,female,1459592646914,1457100550116,1458889793568
5671,Z7544,47,no soap,,,resolved,hardware,female,1455837645679,1453608331931,1458978760684
5672,L4720,88,no soap,,,pending,hardware,male,,1459694431432,1457361838558
5673,J4834,50,no water,,,pending,app,female,,1456489490828,1457871456945
5674,U9295,97,no soap,,,resolved,hardware,female,1455664925521,1454112957734,1454412879007
5675,F2591,79,dirty,,,pending,app,male,,1458525654023,1455920902492
5676,Y8716,23,no water,,,pending,hardware,female,,1455076941096,1456698085721
5677,C395,10,dirty,,,resolved,app,female,1459532954433,1456404801993,1459096127872
5678,Q7083,89,dirty,,,resolved,app,female,1456935844533,1454176926910,1457705264448
5679,R5108,61,broken,,,pending,app,male,,1455633859005,1454497802013
5680,H4512,3,no soap,,,resolved,hardware,male,1459336883272,1456429839654,1453100509324
5681,Y971,29,broken,,,resolved,hardware,male,1459847521851,1456890262527,1460285353106
5682,R1493,52,broken,,,pending,hardware,male,,1455912911846,1456639755776
5683,J5835,71,no water,,,resolved,hardware,male,1459287416616,1459095432495,1452992984702
5684,R4767,45,broken,,,resolved,hardware,female,1457787301839,1453863366421,1453343130254
5685,V6032,32,no water,,,pending,hardware,female,,1454200922453,1457602247476
5686,P4981,52,dirty,,,resolved,app,female,1458995001150,1453991551225,1455328207533
5687,H6480,23,no water,,,resolved,hardware,female,1454643916106,1454161844164,1456040989895
5688,T3686,95,no water,,,pending,hardware,male,,1459738083695,1457891448625
5689,H3107,32,dirty,,,pending,app,female,,1457473759940,1453575860712
5690,W8370,37,no soap,,,pending,app,male,,1453153536402,1457973890508
5691,S9179,33,broken,,,pending,app,female,,1458197961955,1459033285889
5692,U7383,36,no water,,,pending,app,female,,1455648791191,1458695989632
5693,A7028,61,broken,,,pending,app,male,,1455560956738,1453464138322
5694,B5729,20,no water,,,pending,app,male,,1458737072869,1458737243564
5695,J6521,82,no water,,,pending,hardware,male,,1455638179644,1453295324421
5696,C1462,25,no soap,,,pending,app,male,,1455605005514,1455099556473
5697,R2888,38,no soap,,,resolved,hardware,male,1460495830089,1460228825902,1458565714021
5698,W9070,47,broken,,,pending,app,male,,1456990404700,1456462275530
5699,V6760,56,dirty,,,pending,hardware,male,,1455395437912,1459667961287
5700,X664,34,broken,,,resolved,hardware,female,1455976701380,1454094001765,1458410056714
5701,P6401,69,broken,,,resolved,app,male,1458697318502,1457951181055,1453916616905
5702,F2699,47,dirty,,,resolved,app,female,1456792132156,1456066415732,1452695865959
5703,W4675,72,broken,,,pending,app,male,,1455273087331,1457043948259
5704,U7513,86,dirty,,,pending,hardware,female,,1455799706206,1452915218513
5705,U510,65,dirty,,,resolved,hardware,male,1460727544458,1459972750120,1457913592974
5706,I23,22,no water,,,resolved,hardware,male,1455587126048,1452715706329,1457753859174
5707,L8670,72,broken,,,pending,app,female,,1457846847544,1453342418280
5708,K3932,46,no soap,,,resolved,app,female,1460168132929,1459125185788,1454134358287
5709,T3620,1,dirty,,,pending,hardware,female,,1458320725838,1460201385495
5710,X6049,54,dirty,,,resolved,hardware,female,1459555266862,1458771987135,1453691112299
5711,N4756,77,dirty,,,pending,hardware,male,,1454065054637,1454900854244
5712,L6873,58,dirty,,,pending,hardware,female,,1456546285784,1459831026541
5713,I9372,6,dirty,,,pending,app,male,,1459755352748,1454975558464
5714,S1134,82,no water,,,resolved,hardware,female,1456894010081,1454588593283,1453653381169
5715,N1214,56,broken,,,pending,hardware,female,,1460035771424,1458980966831
5716,Z5474,49,broken,,,pending,hardware,female,,1456163186713,1453307710450
5717,S9503,9,no water,,,resolved,app,female,1454036778907,1453896822726,1457756309713
5718,B2439,92,no soap,,,pending,app,female,,1454629262723,1457812633899
5719,F6293,52,no water,,,pending,app,male,,1456939963713,1457112635259
5720,A2966,11,no water,,,pending,app,male,,1454512297450,1453747965636
5721,R4607,6,dirty,,,pending,app,female,,1455907575116,1459209874215
5722,Z9462,67,dirty,,,resolved,app,male,1459727725623,1459116853049,1452984386398
5723,Y8267,52,dirty,,,pending,hardware,female,,1455133200929,1456700296988
5724,X5291,81,dirty,,,pending,app,female,,1453601369151,1459864647710
5725,X7750,81,no water,,,resolved,app,male,1460095861300,1459427461712,1454508126240
5726,C6515,22,no soap,,,pending,hardware,female,,1454071961246,1458315010429
5727,H822,9,dirty,,,pending,hardware,female,,1455531947131,1458646765716
5728,Q2406,49,no soap,,,resolved,hardware,female,1459330164532,1459107105225,1458559248656
5729,K9764,26,dirty,,,pending,app,male,,1455739302828,1456824020550
5730,Y3610,32,broken,,,pending,app,male,,1460175236284,1455013369157
5731,N2494,66,no soap,,,resolved,hardware,female,1460142191926,1459746069314,1457281496674
5732,T876,18,no water,,,pending,hardware,male,,1454795752502,1454726933629
5733,Z8036,2,dirty,,,resolved,app,female,1459934094044,1459484800685,1457749740864
5734,Y960,26,broken,,,resolved,app,female,1457988661750,1457483843988,1453060179738
5735,U5880,94,broken,,,pending,hardware,female,,1458626851947,1460113147659
5736,A5582,65,dirty,,,resolved,app,female,1457579664604,1457170379436,1454655778897
5737,A2464,4,dirty,,,resolved,hardware,female,1458580365769,1457721115907,1460288467829
5738,Z6662,50,dirty,,,resolved,app,male,1459572761496,1454705593650,1456827764706
5739,R436,86,dirty,,,pending,app,female,,1457305499131,1456659399144
5740,P6017,61,dirty,,,resolved,hardware,female,1455230992467,1454382965895,1457646202626
5741,X8502,95,broken,,,pending,app,female,,1457390116333,1455537560833
5742,Z1261,90,dirty,,,resolved,hardware,female,1457253222422,1457107008270,1453043458336
5743,K2259,4,no soap,,,resolved,app,male,1455769635419,1455129725522,1453513055025
5744,D1981,89,broken,,,pending,app,male,,1458296561746,1454103127370
5745,L969,22,no water,,,resolved,hardware,female,1456038087097,1454499670175,1459349129180
5746,W3227,25,no soap,,,resolved,hardware,female,1459863987157,1459066389413,1454992144212
5747,W844,68,no water,,,pending,hardware,female,,1459126901689,1453402559306
5748,I6903,84,no water,,,pending,app,female,,1459827844867,1459663437858
5749,V7037,51,no water,,,resolved,app,male,1459463141713,1453020349431,1456246712647
5750,V5021,4,dirty,,,pending,hardware,male,,1459222448215,1453912599186
5751,P3424,53,dirty,,,resolved,hardware,male,1458988904663,1458719978282,1460089673037
5752,L5568,56,dirty,,,resolved,hardware,male,1459945853678,1459484706683,1456655175424
5753,J7404,52,broken,,,pending,app,female,,1457203046240,1453807558778
5754,W574,88,dirty,,,pending,hardware,female,,1457522496899,1459480549728
5755,T3500,38,no water,,,pending,hardware,male,,1457538627167,1455670188247
5756,R5279,94,broken,,,pending,hardware,female,,1460125732412,1459092799060
5757,P8126,60,broken,,,pending,app,female,,1454994991366,1458487683724
5758,O454,30,no soap,,,resolved,hardware,male,1458989319369,1453027383008,1460133534165
5759,F959,10,no water,,,pending,hardware,male,,1452866074909,1455927655190
5760,J1068,17,dirty,,,pending,hardware,female,,1459736284523,1455159201344
5761,A3144,48,broken,,,resolved,app,male,1459249474000,1458615495994,1454667295651
5762,T5559,7,no water,,,resolved,app,male,1458513933413,1453852756509,1453941890286
5763,A203,49,no soap,,,resolved,app,female,1459247000536,1458511439297,1457292626707
5764,H1680,82,broken,,,pending,app,male,,1455816540424,1458061281687
5765,G3394,63,no soap,,,pending,hardware,male,,1457489802023,1460032590172
5766,C7285,37,dirty,,,resolved,app,male,1459527248780,1456261360572,1454021070898
5767,B9408,97,dirty,,,pending,app,male,,1452868546826,1454605626684
5768,H3706,71,no water,,,pending,hardware,male,,1456715873132,1459182090520
5769,L1295,15,dirty,,,pending,app,female,,1458151688886,1455651023483
5770,N2260,70,dirty,,,resolved,hardware,male,1459866836018,1458712404522,1456511168905
5771,P86,4,no soap,,,resolved,app,female,1458354987814,1457669494056,1459539438132
5772,C4451,10,no soap,,,resolved,hardware,female,1457111619040,1456780828163,1452917255915
5773,B2184,9,dirty,,,pending,app,male,,1458230863806,1457718280150
5774,M1734,88,no soap,,,resolved,app,female,1459893285834,1459109307170,1453490155864
5775,G9915,14,no water,,,resolved,hardware,male,1457199968361,1456975067142,1458119689438
5776,I1972,60,no soap,,,resolved,app,male,1459106792835,1458619300427,1457233018459
5777,S4746,64,no soap,,,pending,hardware,female,,1453828179568,1454000265854
5778,W4325,21,no water,,,resolved,hardware,female,1459561437771,1455327645507,1456172830433
5779,N3262,61,dirty,,,resolved,hardware,female,1457820774467,1455414612179,1453894405031
5780,F3494,78,broken,,,resolved,app,male,1459265166829,1458423576332,1459770641364
5781,F913,66,no water,,,pending,app,male,,1455836083457,1458540784431
5782,S1151,33,no water,,,resolved,app,female,1454795778808,1454424616944,1459670962905
5783,V3258,27,broken,,,resolved,app,female,1459452778924,1454409013462,1460263063827
5784,P7259,92,dirty,,,pending,app,male,,1454500005336,1456723808543
5785,G6836,7,no soap,,,resolved,app,male,1459133014734,1456876854936,1452933811962
5786,R800,32,no soap,,,resolved,hardware,female,1457691543609,1453110420327,1458178038858
5787,O3254,65,dirty,,,resolved,app,male,1460073809701,1453122018163,1459430342538
5788,U1324,41,broken,,,pending,hardware,female,,1454368335045,1458250678748
5789,J2913,6,no water,,,resolved,hardware,female,1458944342395,1454126392185,1454001466672
5790,X6116,88,dirty,,,resolved,app,male,1456564402342,1454161128228,1455766215595
5791,R9980,26,broken,,,pending,hardware,female,,1457907829112,1458009171043
5792,S5891,33,broken,,,pending,hardware,male,,1459536218216,1455237168192
5793,X364,64,dirty,,,pending,hardware,female,,1457591175794,1453628762769
5794,D8365,71,no soap,,,resolved,app,male,1454478236711,1454410831991,1457908291644
5795,L8215,2,broken,,,resolved,app,male,1459904524167,1459674424236,1459043544625
5796,V5001,68,broken,,,pending,app,female,,1459606854165,1456271766032
5797,B8755,2,no water,,,pending,app,female,,1455195846534,1459274550709
5798,P3266,25,dirty,,,pending,app,female,,1454659722083,1455372540839
5799,Z2242,64,broken,,,resolved,hardware,male,1456632001806,1455968082074,1453137762893
5800,P8643,87,no water,,,pending,hardware,female,,1459254085205,1453373238749
5801,A5381,87,no water,,,pending,app,female,,1455662214104,1455582685370
5802,Q3657,58,no soap,,,pending,app,female,,1460162256825,1460015206355
5803,N4942,17,no water,,,pending,hardware,female,,1456510411161,1456909317540
5804,F8777,84,no water,,,pending,app,female,,1456284356519,1453713545344
5805,D5972,74,broken,,,resolved,hardware,male,1459594663939,1458957341402,1459473876015
5806,Y3894,37,no water,,,resolved,app,male,1457203164353,1454146370676,1457653418763
5807,J3219,74,no water,,,pending,hardware,male,,1457703576351,1457573962946
5808,A2663,11,broken,,,pending,app,female,,1454767868282,1458528389848
5809,I4695,25,no soap,,,resolved,hardware,male,1459635988297,1454586583221,1459275886399
5810,V9237,95,dirty,,,resolved,app,male,1456838171207,1456431651158,1459944881743
5811,W3819,72,dirty,,,pending,app,male,,1455541744710,1455705554717
5812,F824,87,dirty,,,pending,app,male,,1456176480106,1453409136577
5813,B340,78,no water,,,resolved,app,female,1458667335322,1456206544378,1453202657568
5814,S1125,54,no soap,,,resolved,hardware,male,1458518735106,1457635165892,1457927793145
5815,F9914,70,dirty,,,resolved,hardware,female,1458382906328,1453084242335,1459519603110
5816,Q3024,90,no water,,,pending,app,female,,1454951167162,1454136332888
5817,U2621,73,no water,,,pending,hardware,male,,1459142683786,1454567399358
5818,G1957,17,dirty,,,resolved,app,female,1458788767901,1458268969950,1455345912980
